ID,materialsID,quantities,manufactureTime,timeResearchTime,materialResearchTime,copyTime,maxCopyRuns,productID,productQuantity,materialsCount,name
1161,"[35, 37, 38, 39]","[4, 3, 3, 1]",300,105,105,240,600,246,1,4,Multifrequency S Blueprint
1162,"[34, 36, 37, 38, 39, 40]","[27, 13, 3, 19, 2, 2]",600,210,210,480,300,247,1,6,Radio M Blueprint
1163,"[40, 36, 37, 38]","[2, 59, 3, 3]",600,210,210,480,300,248,1,4,Microwave M Blueprint
1164,"[40, 35, 36]","[1, 2, 62]",600,210,210,480,300,249,1,3,Infrared M Blueprint
1165,"[40, 35, 36, 37]","[1, 4, 33, 27]",600,210,210,480,300,250,1,4,Standard M Blueprint
1166,"[40, 35, 36, 37, 38]","[1, 8, 3, 53, 1]",600,210,210,480,300,251,1,5,Ultraviolet M Blueprint
1167,"[40, 34, 36, 38]","[2, 40, 12, 18]",600,210,210,480,300,252,1,4,Xray M Blueprint
1168,"[35, 36, 37, 38, 39, 40]","[3, 46, 3, 1, 4, 3]",600,210,210,480,300,253,1,6,Gamma M Blueprint
1169,"[40, 34, 36, 38, 39]","[4, 36, 18, 1, 3]",600,210,210,480,300,254,1,5,Multifrequency M Blueprint
1170,"[34, 35, 36, 37, 38, 39, 40]","[13, 6, 6, 47, 17, 9, 37]",900,315,315,720,200,255,1,7,Radio L Blueprint
1171,"[40, 36, 37, 38, 39]","[24, 87, 3, 1, 9]",900,315,315,720,200,256,1,5,Microwave L Blueprint
1172,"[35, 36, 37, 38, 39, 40]","[9, 110, 4, 4, 2, 12]",900,315,315,720,200,257,1,6,Infrared L Blueprint
1173,"[35, 36, 37, 38, 39, 40]","[57, 54, 3, 3, 3, 16]",900,315,315,720,200,258,1,6,Standard L Blueprint
1174,"[40, 35, 37, 38, 39]","[19, 104, 2, 3, 4]",900,315,315,720,200,259,1,5,Ultraviolet L Blueprint
1175,"[35, 36, 37, 38, 39, 40]","[2, 67, 20, 4, 17, 29]",900,315,315,720,200,260,1,6,Xray L Blueprint
1176,"[35, 36, 37, 38, 39, 40]","[51, 2, 3, 20, 7, 44]",900,315,315,720,200,261,1,6,Gamma L Blueprint
1177,"[35, 36, 37, 38, 39, 40]","[36, 4, 24, 3, 14, 50]",900,315,315,720,200,262,1,6,Multifrequency L Blueprint
1178,"[34, 35, 36]","[173, 42, 13]",300,105,105,240,600,263,10,3,Cap Booster 25 Blueprint
1179,"[34, 35, 36, 37]","[500, 40, 19, 7]",300,105,105,240,600,264,10,4,Cap Booster 50 Blueprint
1184,"[11457, 9836, 3814, 11457, 9836, 3814, 11399, 523, 11475, 11539, 9848, 11457, 3812]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 10]",2340,819,819,1872,10,1183,1,13,Small Armor Repairer II Blueprint
1186,"[34, 35, 36, 37, 38]","[684, 427, 153, 2, 2]",900,315,315,720,200,1185,1,5,Small Cap Battery I Blueprint
1191,"[11458, 9836, 3814, 11458, 9836, 3814, 11399, 11554, 9838, 529, 11539, 11482, 11458, 3812]","[1, 2, 4, 1, 2, 4, 5, 8, 15, 1, 5, 1, 1, 30]",2340,819,819,1872,10,1190,1,14,Small Remote Capacitor Transmitter II Blueprint
1196,"[40, 34, 35, 36]","[2, 763, 321, 412]",1800,630,630,1440,100,1195,1,4,Cap Recharger I Blueprint
1204,"[34, 35, 36, 37]","[666, 502, 1, 1]",900,315,315,720,200,1197,1,4,EM Coating I Blueprint
1205,"[11457, 9836, 3814, 11457, 9836, 3814, 11399, 1197, 11475, 11543, 11544, 11545, 11457, 3812]","[1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 3, 1, 10]",2340,819,819,1872,10,1198,1,14,EM Coating II Blueprint
1208,"[34, 35, 36, 37]","[596, 16, 3, 14]",2700,945,945,2160,60,1182,1,4,Auto Targeting System I Blueprint
1210,"[34, 35, 36, 37, 38, 39, 40]","[538, 52, 298, 9, 4, 4, 6]",1800,630,630,1440,100,580,1,7,Burst Jammer I Blueprint
1212,[34],[13889],1800,630,630,1440,100,581,1,1,Passive Targeter I Blueprint
1214,"[34, 35, 37, 38, 39]","[5947, 729, 47, 27, 18]",900,315,315,720,200,1201,1,5,Wasp I Blueprint
1216,"[34, 35, 36]","[150, 18, 12]",300,105,105,240,600,269,100,3,Mjolnir Auto-Targeting Light Missile I Blueprint
1218,"[40, 34, 37, 38]","[2, 56, 2, 9]",300,105,105,240,600,1202,1,4,Civilian Mining Drone Blueprint
1220,"[34, 35]","[31, 26]",300,105,105,240,600,266,100,2,Scourge Rocket Blueprint
1221,"[40, 34, 39]","[4, 1876, 12]",900,315,315,720,200,267,100,3,Scourge Torpedo Blueprint
1237,"[11460, 9836, 3814, 11460, 9836, 3814, 11399, 3689, 11530, 11475, 1244, 11460, 3812]","[1, 1, 3, 1, 1, 3, 1, 3, 5, 1, 1, 1, 10]",2340,819,819,1872,10,1236,1,13,Overdrive Injector System II Blueprint
1245,"[34, 35]","[234, 3413]",900,315,315,720,200,1244,1,2,Overdrive Injector System I Blueprint
1247,"[34, 35, 36, 37]","[507, 51, 73, 7]",900,315,315,720,200,1246,1,4,Capacitor Flux Coil I Blueprint
1249,"[11458, 9836, 3814, 11458, 9836, 3814, 11399, 11554, 9838, 11539, 11482, 1246, 11458, 3812]","[1, 1, 3, 1, 1, 3, 1, 5, 5, 1, 1, 1, 1, 10]",2340,819,819,1872,10,1248,1,14,Capacitor Flux Coil II Blueprint
1255,"[34, 35, 36, 37]","[231, 307, 18, 9]",900,315,315,720,200,1254,1,4,Shield Flux Coil I Blueprint
1257,"[11463, 9836, 3814, 11463, 9836, 3814, 1254, 11399, 11554, 9838, 11539, 11482, 11463, 3812]","[1, 1, 3, 1, 1, 3, 1, 1, 5, 5, 1, 1, 1, 10]",2340,819,819,1872,10,1256,1,14,Shield Flux Coil II Blueprint
1265,"[34, 35, 36, 37]","[666, 502, 1, 1]",900,315,315,720,200,1264,1,4,Explosive Coating I Blueprint
1267,"[11457, 9836, 3814, 11457, 9836, 3814, 11399, 1264, 11475, 11542, 11543, 11457, 3812]","[1, 1, 2, 1, 1, 3, 1, 1, 1, 3, 3, 1, 10]",2340,819,819,1872,10,1266,1,13,Explosive Coating II Blueprint
1275,"[34, 35, 36, 37]","[666, 502, 1, 1]",900,315,315,720,200,1274,1,4,Layered Coating I Blueprint
1277,"[11457, 9836, 3814, 11457, 9836, 3814, 11399, 11475, 11543, 11544, 1274, 11457, 3812]","[1, 1, 2, 1, 1, 3, 1, 1, 3, 3, 1, 1, 10]",2340,819,819,1872,10,1276,1,13,Layered Coating II Blueprint
1285,"[34, 35, 36, 37]","[666, 502, 1, 1]",900,315,315,720,200,1284,1,4,Kinetic Coating I Blueprint
1287,"[11457, 9836, 3814, 11457, 9836, 3814, 1284, 11399, 11475, 11542, 11545, 11544, 11457, 3812]","[1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 3, 1, 10]",2340,819,819,1872,10,1286,1,14,Kinetic Coating II Blueprint
1295,"[34, 35, 36, 37]","[666, 502, 1, 1]",900,315,315,720,200,1294,1,4,Thermal Coating I Blueprint
1297,"[11457, 9836, 3814, 11457, 9836, 3814, 11399, 1294, 11475, 11542, 11545, 11457, 3812]","[1, 1, 2, 1, 1, 3, 1, 1, 1, 3, 3, 1, 10]",2340,819,819,1872,10,1296,1,13,Thermal Coating II Blueprint
1305,"[34, 35, 36]","[896, 698, 29]",900,315,315,720,200,1304,1,3,Multispectrum Coating I Blueprint
1307,"[11457, 9836, 3814, 11457, 9836, 3814, 11399, 11544, 11475, 11542, 11543, 1304, 11545, 11457, 3812]","[1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 10]",2340,819,819,1872,10,1306,1,15,Multispectrum Coating II Blueprint
1318,"[37, 38]","[10, 1]",900,315,315,720,200,1317,1,2,Expanded Cargohold I Blueprint
1320,"[11465, 9836, 3814, 11465, 9836, 3814, 1317, 11399, 11538, 11475, 3828, 11545, 11465, 3812]","[1, 1, 3, 1, 1, 3, 1, 1, 1, 1, 8, 1, 1, 10]",2340,819,819,1872,10,1319,1,14,Expanded Cargohold II Blueprint
1334,[34],[6944],900,315,315,720,200,1333,1,1,Reinforced Bulkheads I Blueprint
1336,"[11465, 9836, 3814, 11465, 9836, 3814, 11475, 3828, 1333, 11399, 11465, 3812]","[1, 1, 3, 1, 1, 3, 1, 8, 1, 1, 1, 10]",2340,819,819,1872,10,1335,1,12,Reinforced Bulkheads II Blueprint
1354,"[34, 35, 36, 37]","[516, 67, 2, 73]",900,315,315,720,200,1353,1,4,Reactor Control Unit I Blueprint
1356,"[11458, 9836, 3814, 11458, 9836, 3814, 11399, 1353, 11554, 9838, 11539, 11482, 11458, 3812]","[1, 1, 3, 1, 1, 3, 1, 1, 3, 3, 5, 1, 1, 10]",2340,819,819,1872,10,1355,1,14,Reactor Control Unit II Blueprint
1404,"[34, 35, 36]","[1786, 304, 1]",900,315,315,720,200,1403,1,3,Inertial Stabilizers I Blueprint
1406,"[11460, 9836, 3814, 11460, 9836, 3814, 11399, 3689, 11530, 11475, 1403, 11460, 3812]","[1, 1, 3, 1, 1, 3, 1, 5, 3, 1, 1, 1, 10]",2340,819,819,1872,10,1405,1,13,Inertial Stabilizers II Blueprint
1423,"[11463, 9836, 3814, 11463, 9836, 3814, 11399, 11554, 9838, 11539, 11482, 2331, 11463, 3812]","[1, 1, 3, 1, 1, 3, 1, 1, 8, 1, 1, 1, 1, 10]",2340,819,819,1872,10,1422,1,14,Shield Power Relay II Blueprint
1437,"[11746, 9836, 3814, 11746, 9836, 3814, 11536, 11399, 9840, 9842, 11540, 11483, 1182, 11551, 11746, 3812]","[1, 2, 4, 1, 2, 4, 3, 3, 5, 11, 1, 1, 1, 1, 1, 20]",7020,2457,2457,5616,10,1436,1,16,Auto Targeting System II Blueprint
1446,"[34, 35, 38]","[1116, 861, 3]",900,315,315,720,200,1445,1,3,Capacitor Power Relay I Blueprint
1448,"[11458, 9836, 3814, 11458, 9836, 3814, 1445, 11399, 11554, 9838, 11539, 11482, 11458, 3812]","[1, 1, 3, 1, 1, 3, 1, 1, 1, 8, 1, 1, 1, 10]",2340,819,819,1872,10,1447,1,14,Capacitor Power Relay II Blueprint
1540,"[35, 36, 37, 38, 39]","[658, 2, 4, 1, 4]",900,315,315,720,200,1539,1,5,Power Diagnostic System I Blueprint
1542,"[11458, 9836, 3814, 11458, 9836, 3814, 11554, 11539, 11399, 9838, 1539, 11482, 11458, 3812]","[1, 1, 3, 1, 1, 3, 1, 8, 1, 1, 1, 1, 1, 10]",2340,819,819,1872,10,1541,1,14,Power Diagnostic System II Blueprint
1548,"[34, 35, 36, 38, 39]","[6538, 4288, 7, 2, 6]",900,315,315,720,200,1547,1,5,Small Proton Smartbomb I Blueprint
1550,"[9836, 11461, 3814, 9836, 11461, 3814, 1547, 11692, 11482, 11399, 11458, 3812]","[1, 1, 2, 1, 1, 2, 1, 6, 1, 3, 1, 10]",2340,819,819,1872,10,1549,1,12,Small Proton Smartbomb II Blueprint
1552,"[40, 34, 35, 36, 38]","[2, 6649, 4381, 97, 1]",900,315,315,720,200,1551,1,5,Small Graviton Smartbomb I Blueprint
1554,"[11464, 9836, 3814, 11464, 9836, 3814, 11399, 11693, 1551, 11482, 11464, 3812]","[1, 1, 2, 1, 1, 2, 3, 6, 1, 1, 1, 10]",2340,819,819,1872,10,1553,1,12,Small Graviton Smartbomb II Blueprint
1558,"[40, 34, 35, 36, 38]","[2, 7889, 4948, 51, 1]",900,315,315,720,200,1557,1,5,Small Plasma Smartbomb I Blueprint
1560,"[11467, 9836, 3814, 11467, 9836, 3814, 11399, 11695, 1557, 11482, 11458, 11467, 3812]","[1, 1, 2, 1, 1, 2, 3, 6, 1, 1, 1, 1, 10]",2340,819,819,1872,10,1559,1,13,Small Plasma Smartbomb II Blueprint
1564,"[40, 34, 35, 36, 39]","[2, 7884, 5283, 17, 4]",900,315,315,720,200,1563,1,5,Small EMP Smartbomb I Blueprint
1566,"[11458, 9836, 3814, 11458, 9836, 3814, 11399, 11694, 11482, 1563, 11458, 3812]","[1, 1, 2, 1, 1, 2, 3, 6, 1, 1, 1, 10]",2340,819,819,1872,10,1565,1,12,Small EMP Smartbomb II Blueprint
1809,"[34, 35]","[2106, 2077]",1800,630,630,1440,100,1808,1,2,EM Shield Amplifier I Blueprint
1811,"[34, 35, 36]","[69, 43, 2]",300,105,105,240,600,1810,100,3,Scourge Auto-Targeting Light Missile I Blueprint
1815,"[34, 35, 36]","[54, 16, 6]",300,105,105,240,600,1814,100,3,Nova Auto-Targeting Light Missile I Blueprint
1817,"[34, 35]","[58, 72]",300,105,105,240,600,1816,100,2,Inferno Auto-Targeting Light Missile I Blueprint
1819,"[34, 38]","[820, 2]",600,210,210,480,300,1818,100,2,Scourge Auto-Targeting Heavy Missile I Blueprint
1821,"[34, 35, 38]","[496, 220, 2]",600,210,210,480,300,1820,100,3,Mjolnir Auto-Targeting Heavy Missile I Blueprint
1823,"[34, 35, 38]","[351, 119, 1]",600,210,210,480,300,1822,100,3,Nova Auto-Targeting Heavy Missile I Blueprint
1825,"[34, 35, 36, 38]","[716, 2, 6, 3]",600,210,210,480,300,1824,100,4,Inferno Auto-Targeting Heavy Missile I Blueprint
1827,"[34, 35, 36, 38, 39]","[1867, 144, 17, 2, 4]",900,315,315,720,200,1826,100,5,Scourge Auto-Targeting Cruise Missile I Blueprint
1829,"[34, 35, 36, 39]","[3084, 472, 68, 4]",900,315,315,720,200,1828,100,4,Mjolnir Auto-Targeting Cruise Missile I Blueprint
1831,"[34, 36, 37, 39]","[1447, 81, 4, 2]",900,315,315,720,200,1830,100,4,Nova Auto-Targeting Cruise Missile I Blueprint
1833,"[34, 35, 39]","[1842, 707, 4]",900,315,315,720,200,1832,100,3,Inferno Auto-Targeting Cruise Missile I Blueprint
1856,"[9836, 11462, 3814, 9836, 11462, 3814, 11483, 11399, 9840, 9842, 11539, 443, 3812, 11462]","[1, 1, 1, 1, 1, 2, 1, 1, 3, 5, 5, 1, 5, 1]",4680,1638,1638,3744,10,1855,1,14,Ship Scanner II Blueprint
1876,"[34, 35, 36, 37, 38]","[560, 492, 92, 2, 3]",1800,630,630,1440,100,1875,1,5,Rapid Light Missile Launcher I Blueprint
1878,"[11464, 9836, 3814, 11464, 9836, 3814, 11399, 1875, 11540, 9848, 11486, 11464, 3812]","[1, 1, 2, 1, 1, 2, 3, 1, 5, 3, 1, 1, 10]",4680,1638,1638,3744,10,1877,1,13,Rapid Light Missile Launcher II Blueprint
1945,"[34, 35, 36, 37, 38, 39, 40]","[80000, 15000, 3750, 2000, 750, 125, 70]",12000,4200,4200,9600,10,1944,1,7,Bestower Blueprint
2007,"[34, 35, 36, 37, 38, 39, 40]","[540000, 180000, 36000, 10000, 1500, 350, 140]",12000,4200,4200,9600,10,2006,1,7,Omen Blueprint
2019,"[34, 35, 36, 37, 38]","[1338, 1058, 493, 2, 1]",1800,630,630,1440,100,2018,1,5,Medium Cap Battery I Blueprint
2021,"[34, 35, 36, 39]","[4574, 1734, 1307, 4]",1800,630,630,1440,100,2020,1,4,Large Cap Battery I Blueprint
2025,"[11458, 9836, 3814, 11458, 9836, 3814, 577, 11399, 11554, 9838, 11539, 11482, 11458, 3812]","[1, 3, 1, 1, 2, 4, 1, 3, 6, 12, 5, 1, 1, 20]",4680,1638,1638,3744,10,2024,1,14,Medium Capacitor Booster II Blueprint
2033,"[11458, 9836, 3814, 11458, 9836, 3814, 11399, 1195, 11554, 9838, 11539, 11482, 11458, 3812]","[1, 1, 1, 1, 1, 2, 3, 1, 1, 5, 1, 1, 1, 10]",4680,1638,1638,3744,10,2032,1,14,Cap Recharger II Blueprint
2039,"[9836, 11462, 3814, 9836, 11462, 3814, 11399, 9840, 9842, 11539, 442, 11483, 3812, 11462]","[1, 1, 1, 1, 1, 2, 1, 3, 5, 5, 1, 1, 5, 1]",4680,1638,1638,3744,10,2038,1,14,Cargo Scanner II Blueprint
2047,"[34, 35, 36]","[1062, 2, 53]",900,315,315,720,200,2046,1,3,Damage Control I Blueprint
2049,"[11465, 9836, 3814, 11465, 9836, 3814, 11553, 11399, 3689, 11695, 11475, 3828, 11542, 11540, 2046, 11465, 3812]","[1, 2, 4, 1, 2, 4, 1, 1, 5, 1, 1, 3, 1, 1, 1, 1, 15]",2340,819,819,1872,10,2048,1,17,Damage Control II Blueprint
2118,"[11466, 9836, 3814, 11466, 9836, 3814, 11536, 580, 11399, 11534, 11535, 9840, 11537, 9842, 11541, 11483, 11466, 3812]","[1, 3, 5, 1, 3, 5, 3, 1, 6, 3, 3, 8, 3, 9, 5, 1, 1, 25]",4680,1638,1638,3744,10,2117,1,18,Burst Jammer II Blueprint
2162,"[34, 35, 36, 37]","[24000, 4500, 1875, 375]",6000,2100,2100,4800,30,2161,1,4,Crucifier Blueprint
2174,"[34, 35, 36, 37, 38, 39]","[3133, 160, 154, 1, 8, 2]",600,210,210,480,300,2173,1,6,Infiltrator I Blueprint
2176,"[11459, 9836, 3814, 11459, 9836, 3814, 11689, 9834, 11399, 9848, 11481, 2173, 11459, 3812]","[1, 2, 3, 1, 2, 3, 1, 3, 3, 3, 1, 1, 1, 20]",3000,1050,1050,2400,10,2175,1,14,Infiltrator II Blueprint
2179,"[34, 35, 36, 38, 39]","[1867, 144, 17, 2, 4]",900,315,315,720,200,2165,100,5,Sansha Wrath Cruise Missile Blueprint
2184,"[34, 35, 36, 37, 39]","[3413, 2, 224, 11, 4]",600,210,210,480,300,2183,1,5,Hammerhead I Blueprint
2186,"[11466, 9836, 3814, 11466, 9836, 3814, 2183, 11688, 9834, 9848, 11481, 11399, 11466, 3812]","[1, 2, 1, 1, 2, 3, 1, 1, 3, 3, 1, 3, 1, 20]",3000,1050,1050,2400,10,2185,1,14,Hammerhead II Blueprint
2194,"[34, 36, 37, 38, 39, 40]","[8516, 627, 9, 2, 8, 4]",900,315,315,720,200,2193,1,6,Praetor I Blueprint
2196,"[11459, 9836, 3814, 11459, 9836, 3814, 11689, 9834, 11399, 2193, 9848, 11481, 11459, 3812]","[1, 3, 5, 1, 3, 5, 3, 6, 6, 1, 6, 1, 1, 30]",4500,1575,1575,3600,10,2195,1,14,Praetor II Blueprint
2204,"[34, 36, 38]","[471, 4, 2]",300,105,105,240,600,2203,1,3,Acolyte I Blueprint
2206,"[11459, 9836, 3814, 11459, 9836, 3814, 11399, 11689, 9834, 9848, 11481, 2203, 11459, 3812]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10]",1500,525,525,1200,10,2205,1,14,Acolyte II Blueprint
2211,"[40, 34, 39]","[4, 1876, 12]",900,315,315,720,200,2210,100,3,Sansha Juggernaut Torpedo Blueprint
2282,"[9836, 3814, 11463, 9836, 3814, 11463, 578, 11558, 11399, 9838, 11555, 11556, 11484, 11557, 3812, 11463]","[5, 8, 1, 6, 8, 1, 1, 8, 11, 15, 8, 8, 1, 8, 30, 1]",4680,1638,1638,3744,10,2281,1,16,Multispectrum Shield Hardener II Blueprint
2290,"[34, 35, 36, 37]","[8071, 7488, 219, 2]",1800,630,630,1440,100,2289,1,4,Explosive Shield Hardener I Blueprint
2292,"[34, 35, 36, 37]","[8071, 7488, 219, 2]",1800,630,630,1440,100,2291,1,4,Kinetic Shield Hardener I Blueprint
2294,"[34, 35, 36, 37]","[8071, 7488, 219, 2]",1800,630,630,1440,100,2293,1,4,EM Shield Hardener I Blueprint
2296,"[34, 35, 36, 37]","[8071, 7488, 219, 2]",1800,630,630,1440,100,2295,1,4,Thermal Shield Hardener I Blueprint
2298,"[9836, 3814, 11463, 9836, 3814, 11463, 11399, 9838, 2289, 11555, 11484, 3812, 11463]","[3, 6, 1, 4, 6, 1, 8, 9, 1, 24, 1, 25, 1]",4680,1638,1638,3744,10,2297,1,13,Explosive Shield Hardener II Blueprint
2300,"[9836, 3814, 11463, 9836, 3814, 11463, 11558, 11399, 9838, 2291, 11484, 3812, 11463]","[3, 6, 1, 4, 6, 1, 24, 8, 9, 1, 1, 25, 1]",4680,1638,1638,3744,10,2299,1,13,Kinetic Shield Hardener II Blueprint
2302,"[9836, 3814, 11463, 9836, 3814, 11463, 11399, 9838, 2293, 11484, 11557, 3812, 11463]","[3, 6, 1, 4, 6, 1, 8, 9, 1, 1, 24, 30, 1]",4680,1638,1638,3744,10,2301,1,13,EM Shield Hardener II Blueprint
2304,"[9836, 3814, 11463, 9836, 3814, 11463, 11399, 9838, 2295, 11556, 11484, 3812, 11463]","[3, 6, 1, 4, 6, 1, 8, 9, 1, 24, 1, 25, 1]",4680,1638,1638,3744,10,2303,1,13,Thermal Shield Hardener II Blueprint
2332,"[34, 35, 38]","[1116, 861, 3]",900,315,315,720,200,2331,1,3,Shield Power Relay I Blueprint
2334,"[9836, 11462, 3814, 9836, 11462, 3814, 11399, 9840, 9842, 11539, 11483, 444, 3812, 11462]","[1, 1, 1, 1, 1, 2, 1, 3, 5, 5, 1, 1, 5, 1]",4680,1638,1638,3744,10,2333,1,14,Survey Scanner II Blueprint
2342,"[9836, 11746, 3814, 9836, 11746, 3814, 11536, 581, 11399, 11538, 9840, 9842, 11483, 3812, 11746]","[1, 1, 3, 1, 1, 3, 1, 1, 1, 5, 8, 6, 1, 15, 1]",4680,1638,1638,3744,10,2341,1,15,Passive Targeter II Blueprint
2356,"[11465, 9836, 3814, 11465, 9836, 3814, 11399, 524, 11538, 11475, 9848, 11465, 3812]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 10]",2340,819,819,1872,10,2355,1,13,Small Hull Repairer II Blueprint
2405,"[11464, 9836, 3814, 11464, 9836, 3814, 11399, 499, 11540, 9848, 11486, 11464, 3812]","[1, 1, 2, 1, 1, 2, 3, 1, 6, 3, 1, 1, 10]",2340,819,819,1872,10,2404,1,13,Light Missile Launcher II Blueprint
2411,"[11464, 9836, 3814, 11464, 9836, 3814, 11399, 11540, 501, 9848, 11486, 11464, 3812]","[1, 2, 3, 1, 2, 3, 6, 3, 1, 6, 1, 1, 20]",4680,1638,1638,3744,10,2410,1,13,Heavy Missile Launcher II Blueprint
2421,"[11464, 9836, 3814, 11464, 9836, 3814, 11399, 11540, 503, 9848, 11486, 11464, 3812]","[1, 5, 7, 1, 5, 7, 24, 24, 1, 24, 1, 1, 40]",7020,2457,2457,5616,10,2420,1,13,Torpedo Launcher II Blueprint
2437,"[9836, 3814, 11463, 9836, 3814, 11463, 9834, 11399, 1201, 9848, 11481, 11690, 3812, 11463]","[3, 5, 1, 3, 5, 1, 6, 6, 1, 6, 1, 3, 30, 1]",4500,1575,1575,3600,10,2436,1,14,Wasp II Blueprint
2445,"[40, 34, 35, 38]","[8, 258, 4964, 2]",900,315,315,720,200,2444,1,4,Ogre I Blueprint
2447,"[11466, 9836, 3814, 11466, 9836, 3814, 11399, 9834, 2444, 11688, 9848, 11481, 11466, 3812]","[1, 3, 5, 1, 3, 5, 6, 6, 1, 3, 6, 1, 1, 30]",4500,1575,1575,3600,10,2446,1,14,Ogre II Blueprint
2455,"[34, 35, 37, 38]","[509, 7, 4, 2]",300,105,105,240,600,2454,1,4,Hobgoblin I Blueprint
2457,"[11466, 9836, 3814, 11466, 9836, 3814, 11399, 11688, 9834, 2454, 9848, 11481, 11466, 3812]","[1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10]",1500,525,525,1200,10,2456,1,14,Hobgoblin II Blueprint
2465,"[34, 35, 37, 38]","[538, 69, 4, 2]",300,105,105,240,600,2464,1,4,Hornet I Blueprint
2467,"[9836, 3814, 11463, 9836, 3814, 11463, 2464, 11399, 9834, 9848, 11481, 11690, 3812, 11463]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 1]",1500,525,525,1200,10,2466,1,14,Hornet II Blueprint
2477,"[34, 35, 37, 38, 39]","[7120, 896, 73, 9, 8]",900,315,315,720,200,2476,1,5,Berserker I Blueprint
2479,"[9836, 11461, 3814, 9836, 11461, 3814, 9834, 11399, 2476, 9848, 11481, 11691, 3812, 11461]","[3, 1, 5, 3, 1, 5, 6, 6, 1, 6, 1, 3, 30, 1]",4500,1575,1575,3600,10,2478,1,14,Berserker II Blueprint
2487,"[34, 35, 36, 38]","[951, 7, 7, 4]",300,105,105,240,600,2486,1,4,Warrior I Blueprint
2489,"[9836, 11461, 3814, 9836, 11461, 3814, 11399, 9834, 11691, 2486, 9848, 11481, 3812, 11461]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 1]",1500,525,525,1200,10,2488,1,14,Warrior II Blueprint
2507,"[40, 34, 35, 36]","[6, 3924, 356, 28]",900,315,315,720,200,2506,100,4,Mjolnir Torpedo Blueprint
2509,"[34, 35, 39]","[3729, 833, 14]",900,315,315,720,200,2508,100,3,Nova Torpedo Blueprint
2511,"[34, 35, 36, 37, 38, 39]","[3989, 2939, 29, 2, 2, 2]",900,315,315,720,200,2510,100,6,Inferno Torpedo Blueprint
2513,"[34, 35]","[48, 37]",300,105,105,240,600,2512,100,2,Mjolnir Rocket Blueprint
2515,"[34, 35]","[33, 28]",300,105,105,240,600,2514,100,2,Inferno Rocket Blueprint
2517,"[34, 35]","[24, 19]",300,105,105,240,600,2516,100,2,Nova Rocket Blueprint
2530,"[34, 35]","[2106, 2077]",1800,630,630,1440,100,2529,1,2,Explosive Shield Amplifier I Blueprint
2532,"[9836, 3814, 11463, 9836, 3814, 11463, 2529, 11399, 9838, 11555, 11484, 3812, 11463]","[1, 2, 1, 2, 3, 1, 1, 5, 6, 8, 1, 10, 1]",4680,1638,1638,3744,10,2531,1,13,Explosive Shield Amplifier II Blueprint
2538,"[34, 35]","[2106, 2077]",1800,630,630,1440,100,2537,1,2,Thermal Shield Amplifier I Blueprint
2540,"[9836, 3814, 11463, 9836, 3814, 11463, 11556, 11399, 2537, 9838, 11484, 3812, 11463]","[1, 2, 1, 2, 3, 1, 8, 5, 1, 6, 1, 10, 1]",4680,1638,1638,3744,10,2539,1,13,Thermal Shield Amplifier II Blueprint
2546,"[34, 35]","[2106, 2077]",1800,630,630,1440,100,2545,1,2,Kinetic Shield Amplifier I Blueprint
2548,"[9836, 3814, 11463, 9836, 3814, 11463, 11558, 11399, 9838, 2545, 11484, 3812, 11463]","[1, 2, 1, 2, 3, 1, 8, 5, 6, 1, 1, 10, 1]",4680,1638,1638,3744,10,2547,1,13,Kinetic Shield Amplifier II Blueprint
2554,"[9836, 3814, 11463, 9836, 3814, 11463, 11557, 11399, 9838, 1808, 11484, 3812, 11463]","[1, 2, 1, 2, 3, 1, 8, 5, 6, 1, 1, 10, 1]",4680,1638,1638,3744,10,2553,1,13,EM Shield Amplifier II Blueprint
2604,"[37, 38]","[10, 1]",900,315,315,720,200,2603,1,2,Nanofiber Internal Structure I Blueprint
2606,"[11465, 9836, 3814, 11465, 9836, 3814, 11399, 2603, 11475, 3828, 11465, 3812]","[1, 1, 3, 1, 1, 3, 1, 1, 1, 8, 1, 10]",2340,819,819,1872,10,2605,1,12,Nanofiber Internal Structure II Blueprint
2614,"[11458, 9836, 3814, 11458, 9836, 3814, 16680, 11476, 11694, 9830, 11399, 11458, 3812]","[1, 1, 3, 1, 1, 3, 12, 1, 3, 12, 1, 1, 6]",4800,168,168,3840,10,2613,5000,13,Mjolnir Fury Light Missile Blueprint
2622,"[11465, 9836, 3814, 11465, 9836, 3814, 16680, 11695, 11476, 9830, 11399, 11465, 3812]","[1, 3, 4, 1, 3, 4, 59, 14, 1, 129, 15, 1, 20]",14400,504,504,11520,10,2621,5000,13,Inferno Fury Cruise Missile Blueprint
