id,blueprint_id,volume,name
11267,11268,5.0,Multispectrum Energized Membrane I
11269,11270,5.0,Multispectrum Energized Membrane II
11277,11278,5.0,Thermal Armor Hardener I
11279,11280,20.0,1600mm Steel Plates I
11283,11284,6.0,Cap Booster 150
11285,11286,8.0,Cap Booster 200
11287,11288,16.0,Cap Booster 400
11289,11290,32.0,Cap Booster 800
11293,11294,5.0,100mm Steel Plates I
11295,11296,10.0,200mm Steel Plates I
11297,11298,25.0,400mm Steel Plates I
11299,11300,50.0,800mm Steel Plates I
11301,11302,5.0,EM Armor Hardener I
11303,11304,5.0,Explosive Armor Hardener I
11305,11306,5.0,Kinetic Armor Hardener I
11355,11356,5.0,Small Remote Armor Repairer I
11357,11358,10.0,Medium Remote Armor Repairer I
11359,11360,25.0,Large Remote Armor Repairer I
11365,11366,28600.0,Vengeance
11370,13000,100.0,Prototype Cloaking Device I
11371,11372,27289.0,Wolf
11377,11378,28100.0,Nemesis
11379,11380,16500.0,Hawk
11381,11382,16500.0,Harpy
11387,11388,17400.0,Hyena
11393,11394,28600.0,Retribution
11399,0,0.01,Morphite
11400,11401,27289.0,Jaguar
11457,11884,0.04,R.Db - Viziam
11458,11882,0.04,R.Db - Khanid Innovation
11459,11880,0.04,R.Db - Carthum Conglomerate
11460,11883,0.04,R.Db - Thukker Mix
11461,11876,0.04,R.Db - Boundless Creations
11462,11877,0.04,R.Db - Core Complexion
11463,11885,0.04,R.Db - Ishukone
11464,11881,0.04,R.Db - Kaalakiota
11465,11857,0.04,R.Db - Roden Shipyards
11466,11878,0.04,R.Db - CreoDron
11467,11879,0.04,R.Db - Duvolle Labs
11475,11873,0.04,R.A.M.- Armor/Hull Tech
11476,11872,0.04,R.A.M.- Ammunition Tech
11478,11890,0.04,R.A.M.- Starship Tech
11481,11887,0.04,R.A.M.- Robotics
11482,11859,0.04,R.A.M.- Energy Tech
11483,11870,0.04,R.A.M.- Electronics
11484,11889,0.04,R.A.M.- Shield Tech
11485,11860,0.04,R.A.M.- Cybernetics
11486,11891,0.04,R.A.M.- Weapon Tech
11488,32864,1500.0,Huge Secure Container
11489,32863,3000.0,Giant Secure Container
11496,0,0.1,Datacore - Defensive Subsystems Engineering
11530,17324,1.0,Plasma Thruster
11531,17329,1.0,Ion Thruster
11532,17349,1.0,Fusion Thruster
11533,17356,1.0,Magpulse Thruster
11534,17340,1.0,Gravimetric Sensor Cluster
11535,17345,1.0,Magnetometric Sensor Cluster
11536,17333,1.0,Ladar Sensor Cluster
11537,17336,1.0,Radar Sensor Cluster
11538,17325,1.0,Nanomechanical Microprocessor
11539,17330,1.0,Nanoelectrical Microprocessor
11540,17351,1.0,Quantum Microprocessor
11541,17357,1.0,Photon Microprocessor
11542,17355,1.0,Fernite Carbide Composite Armor Plate
11543,17350,1.0,Tungsten Carbide Armor Plate
11544,17328,1.0,Titanium Diborite Armor Plate
11545,17323,1.0,Crystalline Carbonide Armor Plate
11547,17331,1.0,Fusion Reactor Unit
11548,17342,1.0,Nuclear Reactor Unit
11549,17338,1.0,Antimatter Reactor Unit
11550,17353,1.0,Graviton Reactor Unit
11551,17347,1.0,Electrolytic Capacitor Unit
11552,17327,1.0,Scalar Capacitor Unit
11553,17337,1.0,Oscillator Capacitor Unit
11554,17334,1.0,Tesseract Capacitor Unit
11555,17346,1.0,Deflection Shield Emitter
11556,17341,1.0,Pulse Shield Emitter
11557,17359,1.0,Linear Shield Emitter
11558,17352,1.0,Sustained Shield Emitter
11561,11562,5.0,Shield Boost Amplifier I
11563,11564,20.0,Micro Auxiliary Power Core I
11567,11568,155000000.0,Avatar
11577,12104,100.0,Improved Cloaking Device II
11578,12105,100.0,Covert Ops Cloaking Device II
11640,11641,5.0,Warp Core Stabilizer II
11642,11643,5.0,EM Armor Hardener II
11644,11645,5.0,Kinetic Armor Hardener II
11646,11647,5.0,Explosive Armor Hardener II
11648,11649,5.0,Thermal Armor Hardener II
11688,17344,1.0,Particle Accelerator Unit
11689,17348,1.0,Laser Focusing Crystals
11690,17354,1.0,Superconductor Rails
11691,17322,1.0,Thermonuclear Trigger Unit
11692,17326,1.0,Nuclear Pulse Generator
11693,17332,1.0,Graviton Pulse Generator
11694,17335,1.0,EM Pulse Generator
11695,17339,1.0,Plasma Pulse Generator
11746,11886,0.04,R.Db - Lai Dai
11936,11937,495000.0,Apocalypse Imperial Issue
11957,11958,96000.0,Falcon
11959,11960,96000.0,Rook
11961,11962,85000.0,Huginn
11963,11964,85000.0,Rapier
11965,11966,120000.0,Pilgrim
11969,11970,116000.0,Arazu
11971,11972,116000.0,Lachesis
11978,11979,89000.0,Scimitar
11985,11986,107000.0,Basilisk
11987,11988,115000.0,Guardian
11989,11990,113000.0,Oneiros
11993,11994,92000.0,Cerberus
11995,11996,92000.0,Onyx
11999,12000,80000.0,Vagabond
12003,12004,118000.0,Zealot
12005,12006,115000.0,Ishtar
12011,12012,101000.0,Eagle
12013,12014,96000.0,Broadsword
12015,12016,96000.0,Muninn
12017,12018,118000.0,Devoter
12019,12020,118000.0,Sacrilege
12021,12022,112000.0,Phobos
12023,12024,112000.0,Deimos
12032,12031,28100.0,Manticore
12034,12035,28100.0,Hound
12038,12041,28100.0,Purifier
12042,12043,29500.0,Ishkur
12044,12045,29500.0,Enyo
12052,12053,25.0,50MN Microwarpdrive I
12054,12055,50.0,500MN Microwarpdrive I
12056,12057,25.0,10MN Afterburner I
12058,12059,5.0,10MN Afterburner II
12066,12067,50.0,100MN Afterburner I
12068,12069,5.0,100MN Afterburner II
12076,12077,10.0,50MN Microwarpdrive II
12084,12085,10.0,500MN Microwarpdrive II
12102,12103,25.0,Large Remote Capacitor Transmitter II
12108,12109,5.0,Deep Core Mining Laser I
12198,12297,65.0,Mobile Small Warp Disruptor I
12199,12300,195.0,Mobile Medium Warp Disruptor I
12200,12301,585.0,Mobile Large Warp Disruptor I
12217,12218,10.0,Medium Remote Capacitor Transmitter I
12219,12220,4000.0,Capital Remote Capacitor Transmitter I
12221,12222,10.0,Medium Remote Capacitor Transmitter II
12223,12224,4000.0,Capital Remote Capacitor Transmitter II
12225,12226,25.0,Large Remote Capacitor Transmitter I
12235,2774,8000.0,Amarr Control Tower
12236,2780,8000.0,Gallente Control Tower
12237,2752,8000.0,Ship Maintenance Array
12238,2769,6000.0,Reprocessing Array
12239,2767,6000.0,Compression Array
12243,0,3.0,Science Graduates
12257,12258,5.0,Medium Energy Nosferatu I
12259,12260,5.0,Medium Energy Nosferatu II
12261,12262,5.0,Heavy Energy Nosferatu I
12263,12264,5.0,Heavy Energy Nosferatu II
12265,12266,5.0,Medium Energy Neutralizer I
12267,12268,5.0,Medium Energy Neutralizer II
12269,12270,50.0,Heavy Energy Neutralizer I
12271,12272,5.0,Heavy Energy Neutralizer II
12274,12275,5.0,Ballistic Control System I
12344,12345,10.0,200mm Railgun I
12346,12347,10.0,200mm Railgun II
12354,12355,50.0,350mm Railgun I
12356,12357,20.0,350mm Railgun II
12557,12558,1.0,Gleam S
12559,12560,1.0,Aurora S
12563,12564,1.0,Scorch S
12565,12566,1.0,Conflagration S
12608,12609,0.0025,Hail S
12612,12613,0.0025,Void S
12614,12615,0.0025,Null S
12618,12619,0.0025,Spike S
12620,12621,0.0025,Javelin S
12625,12626,0.0025,Barrage S
12631,12632,0.0025,Quake S
12633,12634,0.0025,Tremor S
12709,12710,5.0,Target Painter I
12729,12730,195000.0,Crane
12731,12732,390000.0,Bustard
12733,12734,200000.0,Prorator
12735,12736,180000.0,Prowler
12743,12744,190000.0,Viator
12745,12746,390000.0,Occator
12747,12748,385000.0,Mastodon
12753,12754,400000.0,Impel
12761,12762,0.025,Quake L
12765,12766,0.025,Tremor L
12767,12768,0.0125,Quake M
12771,12772,0.0125,Tremor M
12773,12774,0.0125,Barrage M
12775,12776,0.025,Barrage L
12777,12778,0.0125,Hail M
12779,12780,0.025,Hail L
12785,12786,0.0125,Null M
12787,12788,0.025,Null L
12789,12790,0.0125,Void M
12791,12792,0.025,Void L
12801,12802,0.0125,Javelin M
12803,12804,0.025,Javelin L
12805,12806,0.0125,Spike M
12807,12808,0.025,Spike L
12814,12815,1.0,Conflagration M
12816,12817,1.0,Conflagration L
12818,12819,1.0,Scorch M
12820,12821,1.0,Scorch L
12822,12823,1.0,Aurora M
12824,12825,1.0,Aurora L
12826,12827,1.0,Gleam M
12828,12829,1.0,Gleam L
12836,0,6.0,Transcranial Microcontrollers
13001,13002,5.0,Small Energy Nosferatu II
13003,13004,5.0,Small Energy Neutralizer II
13119,24544,0.005,Mjolnir Javelin Rocket
13202,13203,486000.0,Megathron Federate Issue
13267,0,3.0,Janitor
13320,13321,20.0,Cruise Missile Launcher I
13780,2764,6250.0,Equipment Assembly Array
13856,24616,0.015,Nova Javelin Heavy Assault Missile
14343,2748,4000.0,Silo
15457,25510,1.0,Standard X-Instinct Booster
15458,25503,1.0,Improved X-Instinct Booster
15459,25513,1.0,Strong X-Instinct Booster
15460,25509,1.0,Standard Frentix Booster
15461,25505,1.0,Improved Frentix Booster
15462,25322,1.0,Strong Frentix Booster
15463,25323,1.0,Standard Mindflood Booster
15464,25506,1.0,Improved Mindflood Booster
15465,25511,1.0,Strong Mindflood Booster
15466,25327,1.0,Standard Drop Booster
15477,25328,1.0,Improved Drop Booster
15478,25329,1.0,Strong Drop Booster
15479,25508,1.0,Standard Exile Booster
15480,25504,1.0,Improved Exile Booster
15508,15509,10.0,Vespa I
15510,15511,10.0,Valkyrie I
15675,15676,5.0,Caldari Navy Co-Processor
15677,15678,5.0,Federation Navy Co-Processor
15681,15682,5.0,Caldari Navy Ballistic Control System
15683,15684,5.0,Republic Fleet Ballistic Control System
15685,15686,5.0,Imperial Navy Thermal Coating
15687,15688,5.0,Imperial Navy EM Coating
15689,15690,5.0,Imperial Navy Explosive Coating
15691,15692,5.0,Imperial Navy Kinetic Coating
15693,15694,5.0,Imperial Navy Multispectrum Coating
15695,15696,5.0,Republic Fleet Thermal Coating
15697,15698,5.0,Republic Fleet EM Coating
15699,15700,5.0,Republic Fleet Explosive Coating
15701,15702,5.0,Republic Fleet Kinetic Coating
15703,15704,5.0,Republic Fleet Multispectrum Coating
15705,15706,5.0,Imperial Navy Thermal Armor Hardener
15707,15708,5.0,Imperial Navy Kinetic Armor Hardener
15709,15710,5.0,Imperial Navy Explosive Armor Hardener
15711,15712,5.0,Imperial Navy EM Armor Hardener
15713,15714,5.0,Republic Fleet Thermal Armor Hardener
15715,15716,5.0,Republic Fleet Kinetic Armor Hardener
15717,15718,5.0,Republic Fleet Explosive Armor Hardener
15719,15720,5.0,Republic Fleet EM Armor Hardener
15721,15722,5.0,Imperial Navy Thermal Energized Membrane
15723,15724,5.0,Imperial Navy EM Energized Membrane
15725,15726,5.0,Imperial Navy Explosive Energized Membrane
15727,15728,5.0,Imperial Navy Kinetic Energized Membrane
15729,15730,5.0,Imperial Navy Multispectrum Energized Membrane
15731,15732,5.0,Federation Navy Thermal Energized Membrane
15733,15734,5.0,Federation Navy EM Energized Membrane
15735,15736,5.0,Federation Navy Explosive Energized Membrane
15737,15738,5.0,Federation Navy Kinetic Energized Membrane
15739,15740,5.0,Federation Navy Multispectrum Energized Membrane
15747,15748,10.0,Republic Fleet 5MN Microwarpdrive
15749,15750,5.0,Republic Fleet 1MN Afterburner
15751,15752,10.0,Republic Fleet 50MN Microwarpdrive
15753,15754,5.0,Republic Fleet 10MN Afterburner
15755,15756,10.0,Republic Fleet 500MN Microwarpdrive
15757,15758,5.0,Republic Fleet 100MN Afterburner
15759,15760,10.0,Federation Navy 5MN Microwarpdrive
15761,15762,5.0,Federation Navy 1MN Afterburner
15764,15765,10.0,Federation Navy 50MN Microwarpdrive
15766,15767,5.0,Federation Navy 10MN Afterburner
15768,15769,10.0,Federation Navy 500MN Microwarpdrive
15770,15771,5.0,Federation Navy 100MN Afterburner
15772,15773,5.0,Ammatar Navy Small Capacitor Booster
15776,15777,10.0,Ammatar Navy Medium Capacitor Booster
15778,15779,20.0,Ammatar Navy Heavy Capacitor Booster
15780,15781,5.0,Imperial Navy Small Capacitor Booster
15784,15785,10.0,Imperial Navy Medium Capacitor Booster
15786,15787,20.0,Imperial Navy Heavy Capacitor Booster
15788,15789,5.0,Ammatar Navy Cap Recharger
15790,15791,100.0,Caldari Navy Cloaking Device
15792,15793,5.0,Federation Navy Tracking Computer
15794,15795,5.0,Ammatar Navy Small Energy Neutralizer
15796,15797,5.0,Ammatar Navy Medium Energy Neutralizer
15798,15799,5.0,Ammatar Navy Heavy Energy Neutralizer
15800,15801,5.0,Imperial Navy Small Energy Neutralizer
15802,15803,5.0,Imperial Navy Medium Energy Neutralizer
15804,15805,5.0,Imperial Navy Heavy Energy Neutralizer
15806,15807,5.0,Republic Fleet Gyrostabilizer
15808,15809,5.0,Ammatar Navy Heat Sink
15810,15811,5.0,Imperial Navy Heat Sink
15818,15819,20.0,Caldari Navy 350mm Railgun
15821,15822,10.0,Caldari Navy 200mm Railgun
15838,15839,20.0,Federation Navy 350mm Railgun
15841,15842,10.0,Federation Navy 200mm Railgun
15875,15876,5.0,Ammatar Navy Small Energy Nosferatu
15877,15878,5.0,Ammatar Navy Medium Energy Nosferatu
15879,15880,5.0,Ammatar Navy Heavy Energy Nosferatu
15881,15882,5.0,Imperial Navy Small Energy Nosferatu
15883,15884,5.0,Imperial Navy Medium Energy Nosferatu
15885,15886,5.0,Imperial Navy Heavy Energy Nosferatu
15887,15888,5.0,Caldari Navy Warp Scrambler
15889,15890,5.0,Caldari Navy Warp Disruptor
15891,15892,5.0,Republic Fleet Warp Disruptor
15893,15894,5.0,Republic Fleet Warp Scrambler
15895,15896,5.0,Federation Navy Magnetic Field Stabilizer
15905,15906,5.0,Caldari Navy Shield Boost Amplifier
15907,15908,5.0,Republic Fleet Shield Boost Amplifier
15909,15910,5.0,Caldari Navy EM Shield Amplifier
15911,15912,5.0,Caldari Navy Kinetic Shield Amplifier
15913,15914,5.0,Caldari Navy Thermal Shield Amplifier
15915,15916,5.0,Caldari Navy Explosive Shield Amplifier
15917,15918,5.0,Republic Fleet EM Shield Amplifier
15919,15920,5.0,Republic Fleet Kinetic Shield Amplifier
15921,15922,5.0,Republic Fleet Thermal Shield Amplifier
15923,15924,5.0,Republic Fleet Explosive Shield Amplifier
15925,15926,5.0,Caldari Navy Small Graviton Smartbomb
15927,15928,2.5,Caldari Navy Micro Graviton Smartbomb
15929,15930,10.0,Caldari Navy Medium Graviton Smartbomb
15931,15932,50.0,Caldari Navy Large Graviton Smartbomb
15935,15936,5.0,Republic Fleet Small Proton Smartbomb
15937,15938,10.0,Republic Fleet Medium Proton Smartbomb
15939,15940,50.0,Republic Fleet Large Proton Smartbomb
15941,15942,5.0,Ammatar Navy Small EMP Smartbomb
15945,15946,10.0,Ammatar Navy Medium EMP Smartbomb
15947,15948,50.0,Ammatar Navy Large EMP Smartbomb
15949,15950,5.0,Federation Navy Small Plasma Smartbomb
15953,15954,10.0,Federation Navy Medium Plasma Smartbomb
15955,15956,50.0,Federation Navy Large Plasma Smartbomb
15957,15958,5.0,Imperial Navy Small EMP Smartbomb
15959,15960,2.5,Imperial Navy Micro EMP Smartbomb
15961,15962,10.0,Imperial Navy Medium EMP Smartbomb
15963,15964,50.0,Imperial Navy Large EMP Smartbomb
15965,15966,5.0,Republic Fleet Tracking Enhancer
15967,15968,5.0,Federation Navy Remote Tracking Computer
16062,16063,20.0,Caldari Navy Cruise Missile Launcher
16065,16066,5.0,Caldari Navy Rocket Launcher
16213,2777,8000.0,Caldari Control Tower
16214,2783,8000.0,Minmatar Control Tower
16216,2821,3000.0,Research Laboratory
16220,2770,6250.0,Rapid Equipment Assembly Array
16221,2786,4000.0,Moon Harvesting Array
16227,16228,252000.0,Ferox
16229,16230,270000.0,Brutix
16231,16232,216000.0,Cyclone
16233,16234,234000.0,Prophecy
16236,16237,47000.0,Coercer
16238,16239,52000.0,Cormorant
16240,16241,55000.0,Catalyst
16242,16243,43000.0,Thrasher
16272,0,0.4,Heavy Water
16273,0,0.4,Liquid Ozone
16274,0,0.03,Helium Isotopes
16275,0,3.0,Strontium Clathrates
16278,16279,25.0,Ice Harvester I
16631,2816,500.0,Small Artillery Battery
16633,0,0.05,Hydrocarbons
16634,0,0.05,Atmospheric Gases
16635,0,0.05,Evaporite Deposits
16636,0,0.05,Silicates
16637,0,0.05,Tungsten
16638,0,0.05,Titanium
16639,0,0.05,Scandium
16640,0,0.05,Cobalt
16641,0,0.05,Chromium
16642,0,0.05,Vanadium
16643,0,0.05,Cadmium
16644,0,0.05,Platinum
16646,0,0.05,Mercury
16647,0,0.05,Caesium
16648,0,0.05,Hafnium
16649,0,0.05,Technetium
16650,0,0.05,Dysprosium
16651,0,0.05,Neodymium
16652,0,0.05,Promethium
16653,0,0.05,Thulium
16654,46182,0.2,Titanium Chromide
16655,46169,0.2,Crystallite Alloy
16656,46171,0.2,Fernite Alloy
16657,46178,0.2,Rolled Tungsten Alloy
16658,46179,0.2,Silicon Diborite
16659,46167,0.2,Carbon Polymers
16660,46168,0.2,Ceramic Powder
16661,46181,0.2,Sulfuric Acid
16662,46177,0.2,Platinum Technite
16663,46166,0.2,Caesarium Cadmide
16664,46180,0.2,Solerium
16665,46174,0.2,Hexite
16666,46175,0.2,Hyperflurite
16667,46176,0.2,Neo Mercurite
16668,46170,0.2,Dysporite
16669,46172,0.2,Ferrofluid
16670,46205,0.01,Crystalline Carbonide
16671,46204,0.01,Titanium Carbide
16672,46207,0.01,Tungsten Carbide
16673,46206,0.01,Fernite Carbide
16678,46208,0.05,Sylramic Fibers
16679,46209,0.15,Fullerides
16680,46210,0.2,Phenolic Composites
16681,46211,0.25,Nanotransistors
16682,46212,0.6,Hypersynaptic Fibers
16683,46213,1.0,Ferrogel
16688,2810,1000.0,Medium Artillery Battery
16689,2805,5000.0,Large Artillery Battery
16690,2815,500.0,Small Railgun Battery
16691,2808,1000.0,Medium Railgun Battery
16692,2804,5000.0,Large Railgun Battery
16694,2830,5000.0,Large Beam Laser Battery
16696,2823,500.0,Cruise Missile Battery
16697,2824,1000.0,Torpedo Battery
16869,2791,4000.0,Complex Reactor Array
17136,0,6.0,Ukomi Superconductors
17167,2826,500.0,Small Beam Laser Battery
17168,2828,1000.0,Medium Beam Laser Battery
17174,2792,4000.0,Ion Field Projection Battery
17175,2794,4000.0,Phase Inversion Battery
17176,2796,4000.0,Spatial Destabilization Battery
17177,2798,4000.0,White Noise Generation Battery
17178,2741,4000.0,Stasis Webification Battery
17180,2763,4000.0,Sensor Dampening Battery
17181,2736,4000.0,Warp Disruption Battery
17182,2740,4000.0,Warp Scrambling Battery
17184,2755,4000.0,Ballistic Deflection Array
17185,2757,4000.0,Explosion Dampening Array
17186,2759,4000.0,Heat Dissipation Array
17187,2761,4000.0,Photon Scattering Array
17317,46214,1.3,Fermionic Condensates
17363,32868,100.0,Small Audit Log Secure Container
17364,32869,325.0,Medium Audit Log Secure Container
17365,32870,650.0,Large Audit Log Secure Container
17366,32858,2000000.0,Station Container
17367,32871,5000000.0,Station Vault Container
17368,27309,10000000.0,Station Warehouse Container
17392,0,6.0,Data Chips
17402,2803,5000.0,Large Blaster Battery
17403,2806,1000.0,Medium Blaster Battery
17404,2813,500.0,Small Blaster Battery
17406,2829,5000.0,Large Pulse Laser Battery
17407,2827,1000.0,Medium Pulse Laser Battery
17408,2825,500.0,Small Pulse Laser Battery
17476,17477,150000.0,Covetor
17478,17479,150000.0,Retriever
17480,17481,150000.0,Procurer
17482,17483,25.0,Strip Miner I
17485,17486,20.0,Republic Fleet Cruise Missile Launcher
17488,17489,5.0,Republic Fleet Rocket Launcher
17500,17501,5.0,Caldari Navy Stasis Webifier
17502,17503,5.0,Ammatar Navy EM Armor Hardener
17504,17505,5.0,Ammatar Navy Explosive Armor Hardener
17506,17507,5.0,Ammatar Navy Kinetic Armor Hardener
17508,17509,5.0,Ammatar Navy Thermal Armor Hardener
17510,17511,5.0,Ammatar Navy Capacitor Power Relay
17512,17513,5.0,Ammatar Navy Kinetic Coating
17514,17515,5.0,Ammatar Navy Multispectrum Coating
17516,17517,5.0,Ammatar Navy Explosive Coating
17518,17519,5.0,Ammatar Navy EM Coating
17520,17521,5.0,Federation Navy Sensor Booster
17522,17523,5.0,Ammatar Navy Reactor Control Unit
17524,17525,5.0,Ammatar Navy Power Diagnostic System
17526,17527,5.0,Imperial Navy Cap Recharger
17528,17529,5.0,Imperial Navy Capacitor Power Relay
17536,17537,5.0,Ammatar Navy Multispectrum Energized Membrane
17538,17539,5.0,Ammatar Navy Kinetic Energized Membrane
17540,17541,5.0,Ammatar Navy Explosive Energized Membrane
17542,17543,5.0,Ammatar Navy EM Energized Membrane
17544,17545,5.0,Ammatar Navy Thermal Energized Membrane
17549,17550,5.0,Federation Navy Multispectrum Coating
17551,17552,5.0,Federation Navy Kinetic Coating
17553,17554,5.0,Federation Navy Explosive Coating
17555,17556,5.0,Federation Navy EM Coating
17557,17558,5.0,Federation Navy Thermal Coating
17559,17561,5.0,Federation Navy Stasis Webifier
17619,17620,16500.0,Caldari Navy Hookbill
17621,2787,4000.0,Corporate Hangar Array
17634,17635,101000.0,Caracal Navy Issue
17636,17637,486000.0,Raven Navy Issue
17648,17649,0.125,Antimatter Charge XL
17650,17651,0.125,Iridium Charge XL
17652,17653,0.125,Iron Charge XL
17654,17655,0.125,Lead Charge XL
17656,17657,0.125,Plutonium Charge XL
17658,17659,0.125,Thorium Charge XL
17660,17661,0.125,Tungsten Charge XL
17662,17663,0.125,Uranium Charge XL
17664,17665,0.125,Carbonized Lead XL
17666,17667,0.125,Depleted Uranium XL
17668,17669,0.125,EMP XL
17670,17671,0.125,Fusion XL
17672,17673,0.125,Nuclear XL
17674,17675,0.125,Phased Plasma XL
17676,17677,0.125,Proton XL
17678,17679,0.125,Titanium Sabot XL
17680,17681,1.0,Gamma XL
17682,17683,1.0,Infrared XL
17684,17685,1.0,Microwave XL
17686,17687,1.0,Multifrequency XL
17688,17689,1.0,Radio XL
17690,17691,1.0,Standard XL
17692,17693,1.0,Ultraviolet XL
17694,17695,1.0,Xray XL
17703,17704,16500.0,Imperial Navy Slicer
17709,17710,101000.0,Omen Navy Issue
17713,17714,101000.0,Stabber Fleet Issue
17715,17716,101000.0,Gila
17718,17719,101000.0,Phantasm
17720,17721,101000.0,Cynabal
17722,17723,101000.0,Vigilant
17726,17727,495000.0,Apocalypse Navy Issue
17728,17729,486000.0,Megathron Navy Issue
17732,17733,486000.0,Tempest Fleet Issue
17736,17737,486000.0,Nightmare
17738,17739,595000.0,Machariel
17740,17741,486000.0,Vindicator
17769,46173,0.2,Fluxed Condensates
17770,2807,5000.0,Large AutoCannon Battery
17771,2814,1000.0,Medium AutoCannon Battery
17772,2819,500.0,Small AutoCannon Battery
17773,2822,5000.0,XL Torpedo Battery
17812,17813,16500.0,Republic Fleet Firetail
17832,17833,5.0,Federation Navy EM Armor Hardener
17834,17835,5.0,Federation Navy Explosive Armor Hardener
