typeID,activityID,skillID,level
1287,3,11443,1
1287,1,3380,5
1287,1,11442,1
1287,1,11443,1
1287,5,11442,1
1287,5,11443,1
17673,1,3380,1
17673,8,11451,1
17673,8,11452,1
17673,8,21791,1
17675,1,3380,1
17677,1,3380,1
17679,1,3380,1
17679,8,11451,1
17679,8,11452,1
17679,8,21791,1
17681,1,3380,1
17683,1,3380,1
17685,1,3380,1
17687,1,3380,1
17687,8,11433,1
17687,8,11447,1
17687,8,23087,1
1305,1,3380,1
1305,8,11443,1
1305,8,11442,1
1305,8,23087,1
17691,1,3380,1
17693,1,3380,1
17693,8,11433,1
17693,8,11447,1
17693,8,23087,1
17695,1,3380,1
17695,8,11433,1
17695,8,11447,1
17695,8,23087,1
1318,1,3380,1
1318,8,11529,1
1318,8,11442,1
1318,8,23121,1
1320,4,3409,5
1320,4,11442,1
1320,4,11529,1
1320,3,3403,5
1320,3,11442,1
1320,3,11529,1
1320,1,3380,5
1320,1,11442,1
1320,1,11529,1
1320,5,11442,1
1320,5,11529,1
17706,1,3380,1
1135,1,3380,1
17708,1,3380,1
17710,1,3380,1
17714,1,3380,1
17716,1,3380,1
1334,1,3380,1
1334,8,11529,1
1334,8,11442,1
1334,8,23121,1
17719,1,3380,1
1336,4,3409,5
1336,4,11442,1
1336,4,11529,1
1336,3,3403,5
1336,3,11442,1
1336,3,11529,1
1336,1,3380,5
1336,1,11442,1
1336,1,11529,1
1336,5,11442,1
1336,5,11529,1
17721,1,3380,1
17723,1,3380,1
17727,1,3380,1
17729,1,3380,1
43915,1,11446,1
43915,1,11453,1
43915,1,3436,2
43915,1,3380,5
17733,1,3380,1
34119,1,3380,1
1354,1,3380,1
1354,8,11433,1
1354,8,11455,1
1354,8,23087,1
34123,1,3380,1
1356,4,3409,5
1356,4,11433,1
1356,4,11455,1
1356,3,3403,5
1356,3,11433,1
1356,3,11455,1
1356,1,3380,5
1356,1,11433,1
1356,1,11455,1
1356,5,11433,1
1356,5,11455,1
17741,1,3380,1
34127,1,3380,1
61221,1,3380,2
61221,8,11433,1
61221,8,11447,1
61221,8,23087,1
1137,1,3380,1
1137,8,11441,1
1137,8,11455,1
1137,8,23121,1
1404,1,3380,1
1404,8,11529,1
1404,8,11442,1
1404,8,21791,1
1406,4,3409,5
1406,4,11442,1
1406,4,11529,1
1406,3,3403,5
1406,3,11442,1
1406,3,11529,1
1406,1,3380,5
1406,1,11442,1
1406,1,11529,1
1406,5,11442,1
1406,5,11529,1
1423,4,3409,5
1423,4,11443,1
1423,4,11455,1
1423,3,3403,5
1423,3,11443,1
1423,3,11455,1
1423,1,3380,5
1423,1,11443,1
1423,1,11455,1
1423,5,11443,1
1423,5,11455,1
17813,1,3380,1
1437,4,3409,5
1437,4,11448,1
1437,4,11453,1
1437,3,3403,5
1437,3,11448,1
1437,3,11453,1
1437,1,3380,5
1437,1,11448,1
1437,1,11453,1
1437,5,11448,1
1437,5,11453,1
34214,1,3380,1
34216,1,3380,1
17833,1,3380,1
34218,1,3380,1
17835,1,3380,1
34220,1,3380,1
17837,1,3380,1
34222,1,3380,1
17839,1,3380,1
34224,1,3380,1
34226,1,3380,1
34228,1,3380,1
34230,1,3380,1
34232,1,3380,1
34234,1,3380,1
34236,1,3380,1
34238,1,3380,1
34240,1,3380,1
17858,1,3380,1
17858,8,11449,1
17858,8,11453,1
17858,8,21790,1
34244,1,3380,1
17862,1,3380,1
17862,8,11449,1
17862,8,11453,1
17862,8,21790,1
17864,1,3380,1
17864,8,11449,1
17864,8,11453,1
17864,8,21790,1
34250,1,3380,1
34252,1,3380,1
34254,1,3380,1
34256,1,3380,1
34267,4,3409,1
34267,4,26254,1
34267,3,3403,1
34267,3,26254,1
34267,1,3380,1
34267,1,26254,1
34269,4,3409,1
34269,4,26254,1
34269,3,3403,1
34269,3,26254,1
34269,1,3380,1
34269,1,26254,1
34273,4,3409,5
34273,4,11433,2
34273,4,11447,2
34273,3,3403,5
34273,3,11433,3
34273,3,11447,3
34273,1,3380,5
34273,1,11433,1
34273,1,11447,1
34273,5,11433,3
34273,5,11447,3
34275,4,3409,5
34275,4,11433,2
34275,4,11447,2
34275,3,3403,5
34275,3,11433,3
34275,3,11447,3
34275,1,3380,5
34275,1,11433,1
34275,1,11447,1
34275,5,11433,3
34275,5,11447,3
34277,4,3409,5
34277,4,11433,2
34277,4,11447,2
34277,3,3403,5
34277,3,11433,3
34277,3,11447,3
34277,1,3380,5
34277,1,11433,1
34277,1,11447,1
34277,5,11433,3
34277,5,11447,3
34279,4,3409,5
34279,4,11441,2
34279,4,11455,2
34279,3,3403,5
34279,3,11441,3
34279,3,11455,3
34279,1,3380,5
34279,1,11441,1
34279,1,11455,1
34279,5,11441,3
34279,5,11455,3
34281,4,3409,5
34281,4,11441,2
34281,4,11455,2
34281,3,3403,5
34281,3,11441,3
34281,3,11455,3
34281,1,3380,5
34281,1,11441,1
34281,1,11455,1
34281,5,11441,3
34281,5,11455,3
34283,4,3409,5
34283,4,11441,2
34283,4,11455,2
34283,3,3403,5
34283,3,11441,3
34283,3,11455,3
34283,1,3380,5
34283,1,11441,1
34283,1,11455,1
34283,5,11441,3
34283,5,11455,3
34285,4,3409,5
34285,4,11451,2
34285,4,11452,2
34285,3,3403,5
34285,3,11451,3
34285,3,11452,3
34285,1,3380,5
34285,1,11451,1
34285,1,11452,1
34285,5,11451,4
34285,5,11452,4
17902,1,3380,1
34287,4,3409,5
34287,4,11451,2
34287,4,11452,2
34287,3,3403,5
34287,3,11451,3
34287,3,11452,3
34287,1,3380,5
34287,1,11451,1
34287,1,11452,1
34287,5,11451,4
34287,5,11452,4
34289,4,3409,5
34289,4,11451,2
34289,4,11452,2
34289,3,3403,5
34289,3,11451,3
34289,3,11452,3
34289,1,3380,5
34289,1,11451,1
34289,1,11452,1
34289,5,11451,4
34289,5,11452,4
34291,4,3409,5
34291,4,11451,2
34291,3,3403,5
34291,3,11451,3
34291,1,3380,5
34291,1,11451,1
34291,5,11451,4
34293,4,3409,5
34293,4,11451,2
34293,4,11449,2
34293,3,3403,5
34293,3,11451,3
34293,3,11449,3
34293,1,3380,5
34293,1,11451,2
34293,1,11449,1
34293,5,11451,4
34293,5,11449,4
34295,4,3409,5
34295,4,11451,3
34295,4,11449,2
34295,3,3403,5
34295,3,11451,3
34295,3,11449,3
34295,1,3380,5
34295,1,11451,3
34295,1,11449,1
34295,5,11451,4
34295,5,11449,4
17913,4,3409,5
17913,4,11447,1
17913,4,11452,1
17913,3,3403,5
17913,3,11447,1
17913,3,11452,1
17913,1,3380,5
17913,1,11447,1
17913,1,11452,1
17913,5,11447,1
17913,5,11452,1
17919,1,3380,1
17921,1,3380,1
34307,4,3409,1
34307,4,26254,1
34307,3,3403,1
34307,3,26254,1
34307,1,3380,1
34307,1,26254,1
1540,1,3380,1
1540,8,11433,1
1540,8,11455,1
1540,8,23087,1
17925,1,3380,1
1542,4,3409,5
1542,4,11433,1
1542,4,11455,1
1542,3,3403,5
1542,3,11433,1
1542,3,11455,1
1542,1,3380,5
1542,1,11433,1
1542,1,11455,1
1542,5,11433,1
1542,5,11455,1
17927,1,3380,1
17929,1,3380,1
17931,1,3380,1
1548,1,3380,1
1548,8,11529,1
1548,8,11451,1
1548,8,21791,1
17933,1,3380,1
34318,1,3380,5
34318,1,3395,5
34318,1,11444,5
34318,1,11452,4
1552,1,3380,1
1552,8,11451,1
1552,8,11529,1
1552,8,21790,1
1554,4,3409,5
1554,4,11451,1
1554,4,11529,1
1554,3,3403,5
1554,3,11451,1
1554,3,11529,1
1554,1,3380,5
1554,1,11451,1
1554,1,11529,1
1554,5,11451,1
1554,5,11529,1
17939,1,3380,1
17939,8,11451,1
17939,8,11449,1
17939,8,21790,1
1558,1,3380,1
1558,8,11529,1
1558,8,11451,1
1558,8,23121,1
1560,4,3409,5
1560,4,11529,1
1560,4,11451,1
1560,3,3403,5
1560,3,11529,1
1560,3,11451,1
1560,1,3380,5
1560,1,11529,1
1560,1,11451,1
1560,5,11529,1
1560,5,11451,1
34329,1,22242,1
1564,1,3380,1
1564,8,11529,1
1564,8,11451,1
1564,8,23087,1
1566,4,3409,5
1566,4,11529,1
1566,4,11451,1
1566,3,3403,5
1566,3,11529,1
1566,3,11451,1
1566,1,3380,5
1566,1,11529,1
1566,1,11451,1
1566,5,11529,1
1566,5,11451,1
34340,1,3380,1
34342,1,3380,1
34344,1,3380,1
34346,1,3380,1
11187,4,3409,5
11187,4,11444,1
11187,4,11446,1
11187,3,3403,5
11187,3,11444,1
11187,3,11446,1
11187,1,3380,5
11187,1,3395,1
11187,1,11444,1
11187,1,11446,1
11187,5,11444,1
11187,5,11446,1
11189,4,3409,5
11189,4,11444,1
11189,4,11453,1
11189,3,3403,5
11189,3,11444,1
11189,3,11455,1
11189,1,3380,5
11189,1,3395,1
11189,1,11444,1
11189,1,11453,1
11189,5,11444,1
11189,5,11453,1
11191,4,3409,5
11191,4,11444,1
11191,4,11453,1
11191,3,3403,5
11191,3,11444,1
11191,3,11453,1
11191,1,3380,5
11191,1,3395,1
11191,1,11444,1
11191,1,11453,1
11191,5,11444,1
11191,5,11453,1
11193,4,3409,5
11193,4,11453,1
11193,4,11454,1
11193,3,3403,5
11193,3,11455,1
11193,3,11454,1
11193,1,3380,5
11193,1,3395,1
11193,1,11453,1
11193,1,11454,1
11193,5,11455,1
11193,5,11454,1
34397,1,3380,5
34397,1,11448,2
34397,1,11452,2
11195,4,3409,5
11195,4,11453,1
11195,4,11454,1
11195,3,3403,5
11195,3,11453,1
11195,3,11454,1
11195,1,3380,5
11195,1,3395,1
11195,1,11453,1
11195,1,11454,1
11195,5,11453,1
11195,5,11454,1
34412,8,3408,1
34412,8,11441,1
34412,8,11452,1
34414,8,3408,1
34414,8,11441,1
34414,8,11452,1
11197,4,3409,5
11197,4,11445,1
11197,4,11446,1
11197,3,3403,5
11197,3,11445,1
11197,3,11446,1
11197,1,3380,5
11197,1,3395,1
11197,1,11445,1
11197,1,11446,1
11197,5,11445,1
11197,5,11446,1
34416,8,3408,1
34416,8,11441,1
34416,8,11452,1
18037,1,3380,1
18037,8,11447,1
18037,8,11433,1
18037,8,23087,1
18039,1,3380,1
18039,8,11447,1
18039,8,11433,1
18039,8,23087,1
18041,1,3380,1
18041,8,11447,1
18041,8,11433,1
18041,8,23087,1
18043,1,3380,1
18043,8,11447,1
18043,8,11433,1
18043,8,23087,1
18045,1,3380,1
18045,8,11447,1
18045,8,11433,1
18045,8,23087,1
18047,1,3380,1
18047,8,11447,1
18047,8,11433,1
18047,8,23087,1
18049,1,3380,1
18049,8,11447,1
18049,8,11433,1
18049,8,23087,1
18051,1,3380,1
18051,8,11447,1
18051,8,11433,1
18051,8,23087,1
18053,1,3380,1
18053,8,11447,1
18053,8,11433,1
18053,8,23087,1
18055,1,3380,1
18055,8,11433,1
18055,8,11447,1
18055,8,23087,1
18057,1,3380,1
18057,8,11447,1
18057,8,11433,1
18057,8,23087,1
34442,1,3380,1
18059,1,3380,1
18059,8,11447,1
18059,8,11433,1
18059,8,23087,1
34444,1,3380,1
18061,1,3380,1
18061,8,11447,1
18061,8,11433,1
18061,8,23087,1
34446,1,3380,1
18063,1,3380,1
18063,8,11447,1
18063,8,11433,1
18063,8,23087,1
18065,1,3380,1
18065,8,11447,1
18065,8,11433,1
18065,8,23087,1
18067,1,3380,1
18067,8,11447,1
18067,8,11433,1
18067,8,23087,1
18069,4,3409,5
18069,4,11447,1
18069,4,11452,1
18069,3,3403,5
18069,3,11447,1
18069,3,11452,1
18069,1,3380,5
18069,1,11447,1
18069,1,11452,1
18069,5,11447,1
18069,5,11452,1
34458,1,3380,1
34460,1,3380,1
34462,1,3380,1
34464,1,3380,1
34466,1,3380,1
34468,1,3380,1
34470,1,3380,1
34472,1,3380,1
34474,1,3380,1
34476,1,3380,1
34478,1,3380,1
34480,1,3380,1
17515,1,3380,1
34497,1,3380,1
11216,1,3380,1
11218,1,3380,1
11218,8,11443,1
11218,8,11442,1
11218,8,23087,1
11220,4,3409,5
11220,4,11442,1
11220,4,11443,1
11220,3,3403,5
11220,3,11442,1
11220,3,11443,1
11220,1,3380,5
11220,1,11442,1
11220,1,11443,1
11220,5,11442,1
11220,5,11443,1
34563,1,3380,5
34563,1,3395,5
34563,1,11445,5
34563,1,11452,4
1809,1,3380,1
1809,8,11443,1
1809,8,11455,1
1809,8,21790,1
1811,1,3380,1
1815,1,3380,1
1817,1,3380,1
1819,1,3380,1
1821,1,3380,1
34591,1,3380,1
1825,1,3380,1
34594,1,3380,1
34594,8,11453,1
34594,8,11446,1
34594,8,3408,1
1827,1,3380,1
34596,1,3380,5
34596,1,11453,1
34596,1,11446,1
1829,1,3380,1
1831,1,3380,1
1833,1,3380,1
1856,4,3409,5
1856,4,11448,1
1856,4,11453,1
1856,3,3403,5
1856,3,11448,1
1856,3,11453,1
1856,1,3380,5
1856,1,11448,1
1856,1,11453,1
1856,5,11448,1
1856,5,11453,1
1876,1,3380,1
1876,8,11449,1
1876,8,11452,1
1876,8,21790,1
1878,4,3409,5
1878,4,11449,1
1878,4,11452,1
1878,3,3403,5
1878,3,11449,1
1878,3,11452,1
1878,1,3380,5
1878,1,11449,1
1878,1,11452,1
1878,5,11449,1
1878,5,11452,1
11236,1,3380,1
11238,1,3380,1
11238,8,11443,1
11238,8,11442,1
11238,8,23087,1
11240,4,3409,5
11240,4,11442,1
11240,4,11443,1
11240,3,3403,5
11240,3,11442,1
11240,3,11443,1
11240,1,3380,5
11240,1,11442,1
11240,1,11443,1
11240,5,11442,1
11240,5,11443,1
11246,1,3380,1
1945,1,3380,1
1945,8,11444,1
1945,8,11529,1
1945,8,23087,1
11248,1,3380,1
11248,8,11443,1
11248,8,11442,1
11248,8,23087,1
44018,1,3380,1
44018,8,11446,1
44018,8,11453,1
44018,8,23121,1
11256,1,3380,1
12069,4,3409,5
12069,4,11449,1
12069,4,11529,1
12069,3,3403,5
12069,3,11449,1
12069,3,11529,1
12069,1,3380,5
12069,1,11449,1
12069,1,11529,1
12069,5,11449,1
12069,5,11529,1
2007,1,3380,1
2007,8,11433,1
2007,8,11444,1
2007,8,23087,1
44026,1,3380,1
44026,8,11446,1
44026,8,11453,1
44026,8,23121,1
2019,1,3380,1
2019,8,11433,1
2019,8,11455,1
2019,8,23087,1
2021,1,3380,1
2021,8,11433,1
2021,8,11455,1
2021,8,23087,1
2023,1,3380,1
2023,8,11433,1
2023,8,11455,1
2023,8,23087,1
2025,4,3409,5
2025,4,11433,1
2025,4,11455,1
2025,3,3403,5
2025,3,11433,1
2025,3,11455,1
2025,1,3380,5
2025,1,11433,1
2025,1,11455,1
2025,5,11433,1
2025,5,11455,1
2033,4,3409,5
2033,4,11433,1
2033,4,11455,1
2033,3,3403,5
2033,3,11433,1
2033,3,11455,1
2033,1,3380,5
2033,1,11433,1
2033,1,11455,1
2033,5,11433,1
2033,5,11455,1
2039,4,3409,5
2039,4,11448,1
2039,4,11453,1
2039,3,3403,5
2039,3,11448,1
2039,3,11453,1
2039,1,3380,5
2039,1,11448,1
2039,1,11453,1
2039,5,11448,1
2039,5,11453,1
2047,1,3380,1
2047,8,11529,1
2047,8,11442,1
2047,8,23121,1
2049,4,3409,5
2049,4,11442,1
2049,4,11529,1
2049,3,3403,5
2049,3,11442,1
2049,3,11529,1
2049,1,3380,5
2049,1,11442,1
2049,1,11529,1
2049,5,11442,1
2049,5,11529,1
31711,4,3409,5
31711,4,26257,1
31711,3,3403,5
31711,3,26257,1
31711,1,3380,5
31711,1,11451,1
31711,1,11452,1
31711,1,26257,1
34829,1,3380,5
34829,1,3395,5
34829,1,11454,5
34829,1,11452,4
34841,1,3380,5
34842,1,3380,5
34843,1,3380,5
34844,1,3380,5
34845,1,3380,5
34846,1,3380,5
34847,1,3380,5
34848,1,3380,5
34849,1,3380,5
34850,1,3380,5
34851,1,3380,5
34852,1,3380,5
34853,1,3380,5
34854,1,3380,5
34855,1,3380,5
34856,1,3380,5
34857,1,3380,5
34858,1,3380,5
34859,1,3380,5
34860,1,3380,5
34861,1,3380,5
34862,1,3380,5
34863,1,3380,5
34864,1,3380,5
34865,1,3380,5
34866,1,3380,5
34867,1,3380,5
34868,1,3380,5
34869,1,3380,5
44043,4,11446,1
44043,4,11453,1
44043,4,3409,5
44043,3,11442,1
44043,3,11529,1
44043,3,3403,5
44043,1,3380,5
44043,5,11446,1
44043,5,11453,1
2118,4,3409,5
2118,4,11448,1
2118,4,11453,1
2118,3,3403,5
2118,3,11448,1
2118,3,11453,1
2118,1,3380,5
2118,1,11448,1
2118,1,11453,1
2118,5,11448,1
2118,5,11453,1
11278,1,3380,1
11278,8,11443,1
11278,8,11442,1
11278,8,23087,1
44047,4,11446,1
44047,4,11453,1
44047,4,3409,5
44047,3,11442,1
44047,3,11529,1
44047,3,3403,5
44047,1,3380,5
44047,5,11446,1
44047,5,11453,1
11280,1,3380,1
11280,8,11443,1
11280,8,11442,1
11280,8,23087,1
44049,4,11446,1
44049,4,11453,1
44049,4,3409,5
44049,3,11442,1
44049,3,11529,1
44049,3,3403,5
44049,1,3380,5
44049,5,11446,1
44049,5,11453,1
2162,1,3380,1
2162,8,11444,1
2162,8,11453,1
2162,8,23087,1
44051,4,11442,1
44051,4,11529,1
44051,4,3409,5
44051,3,11442,1
44051,3,11529,1
44051,3,3403,5
44051,1,3380,5
44051,5,11442,1
44051,5,11529,1
11284,1,3380,1
2174,1,3380,1
2174,8,11453,1
2174,8,11446,1
2174,8,23087,1
31715,4,3409,5
31715,4,26257,4
31715,3,3403,5
31715,3,26257,4
31715,1,3380,5
31715,1,11451,1
31715,1,11452,1
31715,1,26257,4
2176,4,3409,5
2176,4,11446,1
2176,4,11453,1
2176,3,3403,5
2176,3,11446,1
2176,3,11453,1
2176,1,3380,5
2176,1,11446,1
2176,1,11453,1
2176,5,11446,1
2176,5,11453,1
11286,1,3380,1
2184,1,3380,1
2184,8,11453,1
2184,8,11446,1
2184,8,23121,1
2186,4,3409,5
2186,4,11446,1
2186,4,11453,1
2186,3,3403,5
2186,3,11446,1
2186,3,11453,1
2186,1,3380,5
2186,1,11446,1
2186,1,11453,1
2186,5,11446,1
2186,5,11453,1
11288,1,3380,1
2194,1,3380,1
2194,8,11453,1
2194,8,11446,1
2194,8,23087,1
2196,4,3409,5
2196,4,11446,1
2196,4,11453,1
2196,3,3403,5
2196,3,11446,1
2196,3,11453,1
2196,1,3380,5
2196,1,11446,1
2196,1,11453,1
2196,5,11446,1
2196,5,11453,1
2204,1,3380,1
2204,8,11453,1
2204,8,11446,1
2204,8,23087,1
11290,1,3380,1
2206,4,3409,5
2206,4,11446,1
2206,4,11453,1
2206,3,3403,5
2206,3,11446,1
2206,3,11453,1
2206,1,3380,5
2206,1,11446,1
2206,1,11453,1
2206,5,11446,1
2206,5,11453,1
18591,4,3409,5
18591,4,11447,1
18591,4,11433,1
18591,3,3403,5
18591,3,11447,1
18591,3,11433,1
18591,1,3380,1
18591,1,11447,1
18591,1,11433,1
18591,5,11447,1
18591,5,11433,1
18593,4,3409,5
18593,4,11447,1
18593,4,11433,1
18593,3,3403,5
18593,3,11447,1
18593,3,11433,1
18593,1,3380,1
18593,1,11447,1
18593,1,11433,1
18593,5,11447,1
18593,5,11433,1
18599,4,3409,5
18599,4,11447,1
18599,4,11433,1
18599,3,3403,5
18599,3,11447,1
18599,3,11433,1
18599,1,3380,1
18599,1,11447,1
18599,1,11433,1
18599,5,11447,1
18599,5,11433,1
18601,4,3409,5
18601,4,11447,1
18601,4,11433,1
18601,3,3403,5
18601,3,11447,1
18601,3,11433,1
18601,1,3380,1
18601,1,11447,1
18601,1,11433,1
18601,5,11447,1
18601,5,11433,1
18603,4,3409,5
18603,4,11447,1
18603,4,11433,1
18603,3,3403,5
18603,3,11447,1
18603,3,11433,1
18603,1,3380,1
18603,1,11447,1
18603,1,11433,1
18603,5,11447,1
18603,5,11433,1
18605,4,3409,5
18605,4,11447,1
18605,4,11433,1
18605,3,3403,5
18605,3,11447,1
18605,3,11433,1
18605,1,3380,1
18605,1,11447,1
18605,1,11433,1
18605,5,11447,1
18605,5,11433,1
18607,4,3409,5
18607,4,11447,1
18607,4,11433,1
18607,3,3403,5
18607,3,11447,1
18607,3,11433,1
18607,1,3380,1
18607,1,11447,1
18607,1,11433,1
18607,5,11447,1
18607,5,11433,1
18609,4,11433,1
18609,4,11447,1
18609,4,3409,5
18609,3,11433,1
18609,3,11447,1
18609,3,3403,5
18609,1,3380,1
18609,1,11433,1
18609,1,11447,1
18609,5,11433,1
18609,5,11447,1
18611,4,3409,5
18611,4,11447,1
18611,4,11433,1
18611,3,3403,5
18611,3,11447,1
18611,3,11433,1
18611,1,3380,1
18611,1,11447,1
18611,1,11433,1
18611,5,11447,1
18611,5,11433,1
18613,4,3409,5
18613,4,11447,1
18613,4,11433,1
18613,3,3403,5
18613,3,11447,1
18613,3,11433,1
18613,1,3380,1
18613,1,11447,1
18613,1,11433,1
18613,5,11447,1
18613,5,11433,1
18615,4,3409,5
18615,4,11447,1
18615,4,11433,1
18615,3,3403,5
18615,3,11447,1
18615,3,11433,1
18615,1,3380,1
18615,1,11447,1
18615,1,11433,1
18615,5,11447,1
18615,5,11433,1
18617,4,3409,5
18617,4,11447,1
18617,4,11433,1
18617,3,3403,5
18617,3,11447,1
18617,3,11433,1
18617,1,3380,1
18617,1,11447,1
18617,1,11433,1
18617,5,11447,1
18617,5,11433,1
18619,4,3409,5
18619,4,11447,1
18619,4,11433,1
18619,3,3403,5
18619,3,11447,1
18619,3,11433,1
18619,1,3380,1
18619,1,11447,1
18619,1,11433,1
18619,5,11447,1
18619,5,11433,1
18625,4,3409,5
18625,4,11447,1
18625,4,11433,1
18625,3,3403,5
18625,3,11447,1
18625,3,11433,1
18625,1,3380,1
18625,1,11447,1
18625,1,11433,1
18625,5,11447,1
18625,5,11433,1
27681,1,3380,1
11298,1,3380,1
11298,8,11443,1
11298,8,11442,1
11298,8,23087,1
18640,1,3380,1
18640,8,11451,1
18640,8,11449,1
18640,8,21790,1
11300,1,3380,1
11300,8,11443,1
11300,8,11442,1
11300,8,23087,1
2282,4,11443,1
2282,4,11455,1
2282,3,11443,1
2282,3,11455,1
2282,1,3380,5
2282,1,11443,1
2282,1,11455,1
2282,5,11443,1
2282,5,11455,1
11304,1,3380,1
11304,8,11443,1
11304,8,11442,1
11304,8,23087,1
2290,1,3380,1
2290,8,11443,1
2290,8,11455,1
2290,8,21790,1
2292,1,3380,1
2292,8,11443,1
2292,8,11455,1
2292,8,21790,1
2294,1,3380,1
2294,8,11443,1
2294,8,11455,1
2294,8,21790,1
2296,1,3380,1
2296,8,11443,1
2296,8,11455,1
2296,8,21790,1
2298,4,11443,1
2298,4,11455,1
2298,3,11443,1
2298,3,11455,1
2298,1,3380,5
2298,1,11443,1
2298,1,11455,1
2298,5,11443,1
2298,5,11455,1
2300,4,11443,1
2300,4,11455,1
2300,3,11443,1
2300,3,11455,1
2300,1,3380,5
2300,1,11443,1
2300,1,11455,1
2300,5,11443,1
2300,5,11455,1
44074,1,3380,1
44074,8,11446,1
44074,8,11453,1
44074,8,23121,1
2302,4,11443,1
2302,4,11455,1
2302,3,11443,1
2302,3,11455,1
2302,1,3380,5
2302,1,11443,1
2302,1,11455,1
2302,5,11443,1
2302,5,11455,1
2304,4,11443,1
2304,4,11455,1
2304,3,11443,1
2304,3,11455,1
2304,1,3380,5
2304,1,11443,1
2304,1,11455,1
2304,5,11443,1
2304,5,11455,1
27694,1,3380,1
27695,1,3380,1
2332,1,3380,1
2332,8,11443,1
2332,8,11455,1
2332,8,21790,1
2334,4,3409,5
2334,4,11448,1
2334,4,11453,1
2334,3,3403,5
2334,3,11448,1
2334,3,11453,1
2334,1,3380,5
2334,1,11448,1
2334,1,11453,1
2334,5,11448,1
2334,5,11453,1
27696,1,3380,1
2342,4,3409,5
2342,4,11448,1
2342,4,11453,1
2342,3,3403,5
2342,3,11448,1
2342,3,11453,1
2342,1,3380,5
2342,1,11448,1
2342,1,11453,1
2342,5,11448,1
2342,5,11453,1
27697,1,3380,1
27698,1,3380,1
44083,4,11446,1
44083,4,11453,1
44083,4,3409,5
44083,3,11446,1
44083,3,11453,1
44083,3,3403,5
44083,1,3380,5
44083,5,11446,1
44083,5,11453,1
2356,4,3409,5
2356,4,11442,1
2356,4,11529,1
2356,3,3403,5
2356,3,11442,1
2356,3,11529,1
2356,1,3380,5
2356,1,11442,1
2356,1,11529,1
2356,5,11442,1
2356,5,11529,1
27703,1,3380,1
44088,1,3380,1
44088,8,11446,1
44088,8,11453,1
44088,8,23121,1
44089,4,11446,1
44089,4,11453,1
44089,4,3409,5
44089,3,11446,1
44089,3,11453,1
44089,3,23121,5
44089,1,3380,5
44089,5,11446,1
44089,5,11453,1
27706,1,3380,1
27707,1,3380,1
2405,4,3409,5
2405,4,11451,1
2405,4,11449,1
2405,3,3403,5
2405,3,11451,1
2405,3,11449,1
2405,1,3380,5
2405,1,11451,1
2405,1,11449,1
2405,5,11451,1
2405,5,11449,1
27708,1,3380,1
2411,4,3409,5
2411,4,11451,1
2411,4,11449,1
2411,3,3403,5
2411,3,11451,1
2411,3,11449,1
2411,1,3380,5
2411,1,11451,1
2411,1,11449,1
2411,5,11451,1
2411,5,11449,1
31723,4,3409,5
31723,4,26261,1
31723,3,3403,5
31723,3,26261,1
31723,1,3380,5
31723,1,11443,1
31723,1,11455,1
31723,1,26261,1
2421,4,3409,5
2421,4,11451,1
2421,4,11449,1
2421,3,3403,5
2421,3,11451,1
2421,3,11449,1
2421,1,3380,5
2421,1,11451,1
2421,1,11449,1
2421,5,11451,1
2421,5,11449,1
27712,1,3380,1
1172,1,3380,1
2437,4,3409,5
2437,4,11446,1
2437,4,11453,1
2437,3,3403,5
2437,3,11446,1
2437,3,11453,1
2437,1,3380,5
2437,1,11446,1
2437,1,11453,1
2437,5,11446,1
2437,5,11453,1
44097,4,11442,1
44097,4,11529,1
44097,4,3409,5
44097,3,11442,1
44097,3,11529,1
44097,3,3403,5
44097,1,3380,5
44097,5,11442,1
44097,5,11529,1
2445,1,3380,1
2445,8,11453,1
2445,8,11446,1
2445,8,23121,1
2447,4,3409,5
2447,4,11446,1
2447,4,11453,1
2447,3,3403,5
2447,3,11446,1
2447,3,11453,1
2447,1,3380,5
2447,1,11446,1
2447,1,11453,1
2447,5,11446,1
2447,5,11453,1
2455,1,3380,1
2455,8,11453,1
2455,8,11446,1
2455,8,23121,1
2457,4,3409,5
2457,4,11446,1
2457,4,11453,1
2457,3,3403,5
2457,3,11446,1
2457,3,11453,1
2457,1,3380,5
2457,1,11446,1
2457,1,11453,1
2457,5,11446,1
2457,5,11453,1
2465,1,3380,1
2465,8,11453,1
2465,8,11446,1
2465,8,21790,1
2467,4,3409,5
2467,4,11446,1
2467,4,11453,1
2467,3,3403,5
2467,3,11446,1
2467,3,11453,1
2467,1,3380,5
2467,1,11446,1
2467,1,11453,1
2467,5,11446,1
2467,5,11453,1
2477,1,3380,1
2477,8,11453,1
2477,8,11446,1
2477,8,21791,1
2479,4,3409,5
2479,4,11446,1
2479,4,11453,1
2479,3,3403,5
2479,3,11446,1
2479,3,11453,1
2479,1,3380,5
2479,1,11446,1
2479,1,11453,1
2479,5,11446,1
2479,5,11453,1
2487,1,3380,1
2487,8,11453,1
2487,8,11446,1
2487,8,21791,1
2489,4,3409,5
2489,4,11446,1
2489,4,11453,1
2489,3,3403,5
2489,3,11446,1
2489,3,11453,1
2489,1,3380,5
2489,1,11446,1
2489,1,11453,1
2489,5,11446,1
2489,5,11453,1
41375,1,11444,1
41375,1,11446,1
41375,1,22242,1
41375,1,3380,5
2507,1,3380,1
2507,8,11453,1
2507,8,11449,1
